Node	 Parent	 Time	 SigClade
4656	543	5	0
4657	2963	4	0
4658	1235	6	0
4659	1549	8	0
4660	663	7	0
4661	2858	8	0
4662	1886	4	0
4663	1208	4	0
4664	362	7	0
4665	3426	6	0
4666	464	4	0
4667	165	5	0
4668	2192	8	0
4669	2500	6	0
4670	746	4	0
4671	3318	8	0
4672	2027	7	0
4673	2168	8	0
4674	1569	6	0
4675	1836	7	0
4676	1149	3	0
4677	614	7	0
4678	110	5	0
4679	178	6	0
4680	251	7	0
4681	1949	6	0
4682	3293	4	0
4683	49	4	0
4684	290	7	0
4685	935	5	0
4686	250	4	0
4687	1784	6	0
4688	928	6	0
4689	1278	5	0
4690	200	5	0
4691	795	7	0
4692	36	2	0
4693	104	5	0
4694	2492	7	0
4695	1687	5	0
4696	3160	5	0
4697	1192	6	0
4698	560	6	0
4699	354	6	0
4700	412	7	0
4701	211	6	0
4702	1951	8	0
4703	1191	8	0
4704	1007	8	0
4705	343	6	0
4706	254	6	0
4707	106	4	0
4708	1154	6	0
4709	431	7	0
4710	304	6	0
4711	169	6	0
4712	1807	7	0
4713	357	5	0
4714	446	7	0
4715	270	4	0
4716	190	4	0
4717	1662	7	0
4718	1591	6	0
4719	2047	7	0
4720	136	5	0
4721	786	7	0
4722	650	4	0
4723	17	3	0
4724	2338	6	0
4725	2758	7	0
4726	450	7	0
4727	3403	6	0
4728	1614	5	0
4729	1102	5	0
4730	1278	5	0
4731	749	6	0
4732	425	7	0
4733	1899	6	0
4734	2036	7	0
4735	271	5	0
4736	493	5	0
4737	1898	6	0
4738	204	4	0
4739	81	3	0
4740	362	7	0
4741	914	8	0
4742	364	4	0
4743	1466	8	0
4744	140	5	0
4745	1111	6	0
4746	1957	8	0
4747	3211	6	0
4748	736	5	0
4749	343	5	0
4750	2080	6	0
4751	1730	4	0
4752	81	3	0
4753	88	5	0
4754	354	4	0
4755	225	5	0
4756	647	6	0
4757	39	2	0
4758	2419	5	0
4759	201	7	0
4760	94	6	0
4761	1930	6	0
4762	6	3	0
4763	1283	7	0
4764	2864	8	0
4765	2613	7	0
4766	670	4	0
4767	3683	7	0
4768	1041	6	0
4769	1705	7	0
4770	1845	4	0
4771	1626	7	0
4772	1836	8	0
4773	4000	8	0
4774	752	4	0
4775	104	5	0
4776	1139	7	0
4777	1597	7	0
4778	3070	7	0
4779	1704	5	0
4780	2401	8	0
4781	536	6	0
4782	494	5	0
4783	3258	5	0
4784	2055	6	0
4785	2415	6	0
4786	2182	6	0
4787	128	6	0
4788	59	7	0
4789	1673	6	0
4790	1115	5	0
4791	79	6	0
4792	1491	5	0
4793	4688	6	0
4794	754	8	0
4795	333	5	0
4796	2177	5	0
4797	2	3	0
4798	2257	6	0
4799	1163	5	0
4800	2043	7	0
4801	953	8	0
4802	3164	6	0
4803	3731	5	0
4804	446	8	0
4805	144	2	0
4806	59	5	0
4807	3346	7	0
4808	1211	5	0
4809	262	6	0
4810	425	6	0
4811	475	6	0
4812	3	3	0
4813	1066	3	0
4814	3248	9	0
4815	3123	6	0
4816	1115	6	0
4817	118	6	0
4818	645	8	0
4819	209	5	0
4820	1657	6	0
4821	2112	7	0
4822	367	5	0
4823	3376	6	0
4824	908	8	0
4825	2849	4	0
4826	486	5	0
4827	3295	8	0
4828	1697	6	0
4829	1544	6	0
4830	1956	4	0
4831	744	7	0
4832	2086	8	0
4833	3730	5	0
4834	592	5	0
4835	188	7	0
4836	1638	7	0
4837	1911	6	0
4838	1515	4	0
4839	154	2	0
4840	1845	6	0
4841	387	6	0
4842	4159	6	0
4843	846	6	0
4844	529	5	0
4845	136	5	0
4846	2329	7	0
4847	350	6	0
4848	3863	5	0
4849	131	6	0
4850	1002	6	0
4851	3334	8	0
4852	311	7	0
4853	859	7	0
4854	2492	7	0
4855	928	7	0
4856	1377	6	0
4857	119	5	0
4858	1101	5	0
4859	4102	8	0
4860	336	9	0
4861	539	5	0
4862	4057	6	0
4863	603	7	0
4864	157	6	0
4865	1348	5	0
4866	8	3	0
4867	228	7	0
4868	1294	5	0
4869	873	7	0
4870	3836	6	0
4871	485	5	0
4872	658	5	0
4873	221	7	0
4874	1673	5	0
4875	470	6	0
4876	38	5	0
4877	64	4	0
4878	3034	6	0
4879	1346	8	0
4880	1636	8	0
4881	728	6	0
4882	98	4	0
4883	1670	5	0
4884	2704	7	0
4885	1278	6	0
4886	1128	8	0
4887	48	5	0
4888	157	5	0
4889	564	6	0
4890	1541	8	0
4891	210	5	0
4892	306	5	0
4893	747	5	0
4894	2378	8	0
4895	30	3	0
4896	519	4	0
4897	259	7	0
4898	600	7	0
4899	21	5	0
4900	894	4	0
4901	283	7	0
4902	366	5	0
4903	1439	5	0
4904	1489	5	0
4905	1009	7	0
4906	1474	7	0
4907	420	7	0
4908	2419	6	0
4909	53	6	0
4910	509	8	0
4911	1850	8	0
4912	139	6	0
4913	636	8	0
4914	2224	8	0
4915	3130	8	0
4916	1377	6	0
4917	851	5	0
4918	485	6	0
4919	738	5	0
4920	2160	5	0
4921	154	5	0
4922	86	5	0
4923	277	5	0
4924	306	6	0
4925	3	3	0
4926	153	6	0
4927	426	7	0
4928	2815	7	0
4929	2520	8	0
4930	1360	7	0
4931	3829	5	0
4932	1652	8	0
4933	2028	7	0
4934	185	6	0
4935	1103	6	0
4936	2718	4	0
4937	2031	6	0
4938	1899	7	0
4939	2339	6	0
4940	348	6	0
4941	495	4	0
4942	1067	7	0
4943	1886	4	0
4944	721	6	0
4945	622	3	0
4946	1935	8	0
4947	490	8	0
4948	820	6	0
4949	296	5	0
4950	3160	5	0
4951	7	3	0
4952	611	5	0
4953	257	6	0
4954	308	6	0
4955	680	4	0
4956	487	6	0
4957	3980	8	0
4958	1286	9	0
4959	1010	5	0
4960	1039	6	0
4961	1610	6	0
4962	523	8	0
4963	4040	7	0
4964	4	3	0
4965	338	5	0
4966	3034	6	0
4967	2803	5	0
4968	2429	4	0
4969	726	4	0
4970	1808	7	0
4971	2762	5	0
4972	1107	6	0
4973	36	2	0
4974	35	5	0
4975	122	6	0
4976	245	4	0
4977	674	6	0
4978	38	4	0
4979	4172	7	0
4980	736	4	0
4981	1774	4	0
4982	1245	7	0
4983	813	6	0
4984	2678	5	0
4985	2762	5	0
4986	1577	6	0
4987	199	5	0
4988	3646	6	0
4989	210	5	0
4990	2763	5	0
4991	308	5	0
4992	174	3	0
4993	109	5	0
4994	2252	5	0
4995	837	5	0
4996	743	6	0
4997	148	3	0
4998	678	9	0
4999	97	3	0
5000	499	5	0
5001	817	7	0
5002	2419	6	0
5003	450	7	0
5004	4159	6	0
5005	47	8	0
5006	289	7	0
5007	251	6	0
5008	378	5	0
5009	831	3	0
5010	1707	5	0
5011	503	7	0
5012	43	5	0
5013	12	5	0
5014	3349	7	0
5015	2939	5	0
5016	220	7	0
5017	1003	5	0
5018	3109	8	0
5019	2383	7	0
5020	863	4	0
5021	416	4	0
5022	1980	4	0
5023	1207	4	0
5024	1045	6	0
5025	1714	4	0
5026	2441	6	0
5027	1167	7	0
5028	624	7	0
5029	388	7	0
5030	1778	8	0
5031	754	7	0
5032	200	4	0
5033	474	5	0
5034	3435	7	0
5035	846	6	0
5036	633	6	0
5037	1124	6	0
5038	2687	6	0
5039	2193	7	0
5040	3735	5	0
5041	828	3	0
5042	1700	6	0
5043	530	5	0
5044	36	3	0
5045	16	5	0
5046	230	6	0
5047	2106	9	0
5048	9	4	0
5049	213	5	0
5050	2568	5	0
5051	463	5	0
5052	346	4	0
5053	556	8	0
5054	307	4	0
5055	427	3	0
5056	1611	5	0
5057	642	4	0
5058	565	5	0
5059	848	6	0
5060	169	6	0
5061	167	5	0
5062	10	4	0
5063	1742	5	0
5064	644	6	0
5065	2228	4	0
5066	549	7	0
5067	583	7	0
5068	275	7	0
5069	557	6	0
5070	3735	5	0
5071	1214	6	0
5072	121	4	0
5073	2274	7	0
5074	238	5	0
5075	1957	7	0
5076	136	6	0
5077	57	5	0
5078	1063	6	0
5079	1499	8	0
5080	128	6	0
5081	906	6	0
5082	3121	4	0
5083	1603	6	0
5084	2163	6	0
5085	138	6	0
5086	359	4	0
5087	3346	7	0
5088	1873	5	0
5089	2290	7	0
5090	1095	5	0
5091	855	5	0
5092	6	2	0
5093	1091	7	0
5094	1106	6	0
5095	30	5	0
5096	9	3	0
5097	2299	4	0
5098	83	5	0
5099	3396	6	0
5100	195	5	0
5101	85	4	0
5102	1685	5	0
5103	565	5	0
5104	536	5	0
5105	1025	7	0
5106	4319	8	0
5107	147	5	0
5108	30	5	0
5109	1996	5	0
5110	553	6	0
5111	382	4	0
5112	1182	7	0
5113	888	8	0
5114	946	6	0
5115	1980	5	0
5116	350	7	0
5117	868	4	0
5118	1707	5	0
5119	1937	6	0
5120	84	6	0
5121	2144	9	0
5122	515	6	0
5123	122	4	0
5124	1236	7	0
5125	295	4	0
5126	664	5	0
5127	3185	6	0
5128	1662	6	0
5129	1033	5	0
5130	3280	6	0
5131	1707	6	0
5132	1591	6	0
5133	1312	6	0
5134	284	7	0
5135	2500	5	0
5136	1670	4	0
5137	760	3	0
5138	732	6	0
5139	1610	6	0
5140	3669	6	0
5141	2827	6	0
5142	173	3	0
5143	693	7	0
5144	458	7	0
5145	5	3	0
5146	402	6	0
5147	2177	5	0
5148	1016	7	0
5149	96	4	0
5150	1059	9	0
5151	698	4	0
5152	233	5	0
5153	1019	5	0
5154	136	6	0
5155	175	8	0
5156	88	4	0
5157	1234	6	0
5158	631	5	0
5159	68	6	0
5160	182	5	0
5161	2508	5	0
5162	3272	3	0
5163	2140	7	0
5164	354	6	0
5165	744	7	0
5166	147	7	0
5167	2147	7	0
5168	725	6	0
5169	2858	8	0
5170	247	5	0
5171	177	6	0
5172	2621	5	0
5173	366	5	0
5174	4369	8	0
5175	2860	5	0
5176	530	5	0
5177	20	5	0
5178	53	6	0
5179	4376	6	0
5180	1964	3	0
5181	23	4	0
5182	3055	7	0
5183	490	8	0
5184	992	8	0
5185	4	3	0
5186	386	3	0
5187	1464	7	0
5188	625	4	0
5189	4373	8	0
5190	4082	7	0
5191	845	4	0
5192	4	3	0
5193	2534	7	0
5194	19	4	0
5195	1137	3	0
5196	1612	7	0
5197	3863	6	0
5198	2030	7	0
5199	3729	6	0
5200	1235	4	0
5201	2445	6	0
5202	125	4	0
5203	829	4	0
5204	1122	7	0
5205	337	4	0
5206	7	4	0
5207	3034	6	0
5208	20	5	0
5209	3730	6	0
5210	3334	7	0
5211	296	4	0
5212	886	7	0
5213	2343	7	0
5214	1712	6	0
5215	2530	5	0
5216	2141	8	0
5217	2977	5	0
5218	809	5	0
5219	525	4	0
5220	1192	7	0
5221	1045	6	0
5222	359	4	0
5223	2446	8	0
5224	2446	7	0
5225	310	6	0
5226	382	4	0
5227	976	3	0
5228	1314	7	0
5229	181	7	0
5230	2055	7	0
5231	1016	6	0
5232	258	4	0
5233	1678	7	0
5234	3314	3	0
5235	3	2	0
5236	28	5	0
5237	2022	7	0
5238	633	6	0
5239	2895	7	0
5240	3572	6	0
5241	210	5	0
5242	1247	8	0
5243	2863	6	0
5244	891	3	0
5245	247	5	0
5246	951	5	0
5247	401	6	0
5248	1816	6	0
5249	2863	5	0
5250	936	7	0
5251	1039	5	0
5252	2068	5	0
5253	208	6	0
5254	1917	4	0
5255	3558	7	0
5256	1362	6	0
5257	3367	6	0
5258	811	6	0
5259	116	8	0
5260	35	6	0
5261	535	6	0
5262	734	6	0
5263	1543	5	0
5264	150	4	0
5265	2282	6	0
5266	50	7	0
5267	476	6	0
5268	46	3	0
5269	2535	6	0
5270	1547	8	0
5271	3652	8	0
5272	1773	7	0
5273	624	7	0
5274	1738	6	0
5275	2358	7	0
5276	1299	6	0
5277	2245	7	0
5278	1583	6	0
5279	1443	7	0
5280	1705	8	0
5281	1411	4	0
5282	938	4	0
5283	661	6	0
5284	821	6	0
5285	529	5	0
5286	1039	5	0
5287	158	6	0
5288	3006	9	0
5289	4033	6	0
5290	199	5	0
5291	755	6	0
5292	1154	6	0
5293	2244	7	0
5294	1645	7	0
5295	903	7	0
5296	290	7	0
5297	2759	6	0
5298	1910	7	0
5299	173	4	0
5300	1487	5	0
5301	3508	8	0
5302	2633	6	0
5303	2452	6	0
5304	104	4	0
5305	647	5	0
5306	1517	7	0
5307	4276	5	0
5308	3618	6	0
5309	271	6	0
5310	992	7	0
5311	156	4	0
5312	2884	7	0
5313	1523	5	0
5314	4193	5	0
5315	1482	6	0
5316	4777	7	0
5317	3562	5	0
5318	12	4	0
5319	15	5	0
5320	371	4	0
5321	1573	5	0
5322	624	7	0
5323	213	7	0
5324	848	6	0
5325	49	2	0
5326	402	7	0
5327	178	5	0
5328	1132	9	0
5329	2090	5	0
5330	1697	6	0
5331	1137	3	0
5332	182	5	0
5333	136	6	0
5334	130	7	0
5335	2954	7	0
5336	778	6	0
5337	1850	8	0
5338	921	7	0
5339	1403	6	0
5340	473	5	0
5341	193	7	0
5342	843	7	0
5343	3907	5	0
5344	21	6	0
5345	310	7	0
5346	354	5	0
5347	363	4	0
5348	529	6	0
5349	1081	5	0
5350	1823	8	0
5351	241	5	0
5352	2758	7	0
5353	3578	6	0
5354	111	6	0
5355	773	5	0
5356	1126	8	0
5357	1749	6	0
5358	1346	8	0
5359	2665	7	0
5360	726	4	0
5361	1401	8	0
5362	1130	7	0
5363	337	2	0
5364	26	7	0
5365	3101	7	0
5366	3630	6	0
5367	393	4	0
5368	1349	7	0
5369	260	5	0
5370	163	8	0
5371	488	5	0
5372	621	7	0
5373	3682	6	0
5374	42	6	0
5375	2762	5	0
5376	549	8	0
5377	5	3	0
5378	370	6	0
5379	698	4	0
5380	336	9	0
5381	346	5	0
5382	568	7	0
5383	1070	5	0
5384	1089	7	0
5385	1517	7	0
5386	764	4	0
5387	5143	8	0
5388	274	5	0
5389	446	7	0
5390	1652	7	0
5391	592	4	0
5392	160	5	0
5393	396	4	0
5394	4908	7	0
5395	93	3	0
5396	805	7	0
5397	3622	7	0
5398	651	6	0
5399	426	7	0
5400	826	8	0
5401	1238	8	0
5402	1818	4	0
5403	2162	8	0
5404	1135	7	0
5405	213	5	0
5406	724	4	0
5407	22	2	0
5408	809	5	0
5409	367	6	0
5410	1464	8	0
5411	6	3	0
5412	74	6	0
5413	2594	6	0
5414	2789	5	0
5415	2124	7	0
5416	3875	6	0
5417	2753	5	0
5418	55	8	0
5419	1114	7	0
5420	530	5	0
5421	225	6	0
5422	811	6	0
5423	355	5	0
5424	39	3	0
5425	1926	5	0
5426	3258	5	0
5427	2145	7	0
5428	1320	7	0
5429	608	8	0
5430	693	8	0
5431	254	6	0
5432	253	5	0
5433	15	5	0
5434	188	7	0
5435	3829	5	0
5436	624	6	0
5437	1570	7	0
5438	10	4	0
5439	3379	7	0
5440	1216	5	0
5441	1325	7	0
5442	150	5	0
5443	0	1	0
5444	438	6	0
5445	2082	7	0
5446	790	7	0
5447	66	7	0
5448	1093	5	0
5449	1219	5	0
5450	1546	6	0
5451	1137	2	0
5452	888	8	0
5453	1354	6	0
5454	245	5	0
5455	1798	7	0
5456	621	6	0
5457	3099	5	0
5458	158	7	0
5459	907	6	0
5460	561	6	0
5461	320	6	0
5462	974	6	0
5463	143	4	0
5464	1372	5	0
5465	414	7	0
5466	1421	6	0
5467	1869	5	0
5468	182	4	0
5469	1489	6	0
5470	1674	5	0
5471	1167	7	0
5472	1460	8	0
5473	3293	4	0
5474	249	6	0
5475	4134	6	0
5476	850	5	0
5477	364	4	0
5478	1846	6	0
5479	470	6	0
5480	1554	6	0
5481	408	5	0
5482	3242	6	0
5483	1628	7	0
5484	1133	7	0
5485	639	5	0
5486	792	6	0
5487	2323	5	0
5488	323	4	0
5489	1131	5	0
5490	1292	7	0
5491	373	5	0
5492	804	5	0
5493	167	6	0
5494	185	7	0
5495	917	4	0
5496	2446	7	0
5497	147	5	0
5498	586	6	0
5499	1324	5	0
5500	464	6	0
5501	2011	6	0
5502	1645	6	0
5503	745	7	0
5504	2178	5	0
5505	3729	6	0
5506	846	6	0
5507	1064	6	0
5508	230	6	0
5509	590	7	0
5510	283	8	0
5511	700	7	0
5512	2499	7	0
5513	1567	5	0
5514	461	5	0
5515	1885	6	0
5516	226	5	0
5517	546	9	0
5518	1251	7	0
5519	36	3	0
5520	1149	5	0
5521	315	4	0
5522	1180	6	0
5523	998	7	0
5524	101	7	0
5525	27	4	0
5526	720	7	0
5527	2319	5	0
5528	1331	6	0
5529	90	7	0
5530	268	5	0
5531	260	4	0
5532	2728	5	0
5533	3109	8	0
5534	2537	6	0
5535	1059	8	0
5536	3627	7	0
5537	1643	7	0
5538	1251	6	0
5539	34	7	0
5540	111	5	0
5541	806	5	0
5542	322	6	0
5543	2160	5	0
5544	533	7	0
5545	79	5	0
5546	383	4	0
5547	677	6	0
5548	3472	6	0
5549	2232	6	0
5550	4274	6	0
5551	2460	7	0
5552	990	5	0
5553	2703	9	0
5554	1006	8	0
5555	1543	5	0
5556	22	3	0
5557	1957	7	0
5558	374	7	0
5559	575	7	0
5560	3668	6	0
5561	229	7	0
5562	2108	4	0
5563	392	8	0
5564	3596	7	0
5565	1164	7	0
5566	300	6	0
5567	4433	7	0
5568	1115	6	0
5569	1546	6	0
5570	35	5	0
5571	3110	5	0
5572	74	5	0
5573	2987	7	0
5574	249	6	0
5575	634	4	0
5576	8	3	0
5577	111	5	0
5578	220	7	0
5579	2201	8	0
5580	5128	7	0
5581	436	6	0
5582	1115	5	0
5583	207	5	0
5584	392	7	0
5585	1406	5	0
5586	25	5	0
5587	1632	8	0
5588	2533	6	0
5589	683	7	0
5590	3461	6	0
5591	173	5	0
5592	3445	6	0
5593	274	6	0
5594	4014	4	0
5595	111	4	0
5596	23	5	0
5597	985	6	0
5598	2293	6	0
5599	68	7	0
5600	1652	7	0
5601	1951	8	0
5602	934	6	0
5603	900	6	0
5604	797	7	0
5605	469	6	0
5606	1591	7	0
5607	3295	8	0
5608	78	6	0
5609	3445	6	0
5610	2110	7	0
5611	4743	8	0
5612	872	5	0
5613	3729	7	0
5614	592	4	0
5615	224	7	0
5616	33	6	0
5617	251	5	0
5618	808	7	0
5619	382	4	0
5620	2735	7	0
5621	1505	6	0
5622	773	5	0
5623	1210	5	0
5624	3109	8	0
5625	790	6	0
5626	1714	6	0
5627	870	7	0
5628	1245	6	0
5629	58	7	0
5630	1826	7	0
5631	63	4	0
5632	1283	7	0
5633	460	5	0
5634	1792	4	0
5635	5122	7	0
5636	1846	7	0
5637	812	4	0
5638	2954	7	0
5639	487	7	0
5640	158	6	0
5641	1622	6	0
5642	2112	7	0
5643	21	6	0
5644	2200	5	0
5645	377	7	0
5646	865	7	0
5647	146	8	0
5648	4193	5	0
5649	4114	8	0
5650	974	5	0
5651	1156	5	0
5652	1656	4	0
5653	2419	6	0
5654	2694	4	0
5655	3863	5	0
5656	3130	7	0
5657	1259	7	0
5658	460	5	0
5659	2068	5	0
5660	2597	5	0
5661	1684	6	0
5662	4419	7	0
5663	2760	7	0
5664	1151	3	0
5665	1016	7	0
5666	1989	7	0
5667	1129	6	0
5668	294	7	0
5669	3135	3	0
5670	809	6	0
5671	972	5	0
5672	4146	7	0
5673	5036	7	0
5674	68	5	0
5675	460	5	0
5676	72	8	0
5677	2768	6	0
5678	168	6	0
5679	207	6	0
5680	3119	7	0
5681	1781	7	0
5682	1586	6	0
5683	1239	5	0
5684	1899	5	0
5685	2132	8	0
5686	525	4	0
5687	648	3	0
5688	701	5	0
5689	1960	5	0
5690	2819	7	0
5691	3531	7	0
5692	2	3	0
5693	2703	7	0
5694	594	7	0
5695	151	6	0
5696	635	5	0
5697	591	7	0
5698	1451	5	0
5699	1477	4	0
5700	2734	7	0
5701	624	5	0
5702	1196	7	0
5703	134	8	0
5704	257	6	0
5705	19	5	0
5706	2133	4	0
5707	570	8	0
5708	279	6	0
5709	1367	7	0
5710	60	4	0
5711	1596	6	0
5712	4075	7	0
5713	739	6	0
5714	238	5	0
5715	2243	5	0
5716	2202	7	0
5717	647	7	0
5718	2632	6	0
5719	1845	4	0
5720	2214	5	0
5721	208	6	0
5722	412	6	0
5723	952	4	0
5724	1626	7	0
5725	249	6	0
5726	1822	8	0
5727	124	6	0
5728	4404	5	0
5729	1324	5	0
5730	2446	7	0
5731	810	5	0
5732	2724	5	0
5733	136	5	0
5734	3217	6	0
5735	468	7	0
5736	2958	5	0
5737	826	8	0
5738	699	5	0
5739	1386	5	0
5740	442	5	0
5741	2811	7	0
5742	2252	5	0
5743	7	4	0
5744	423	7	0
5745	176	5	0
5746	2063	5	0
5747	347	4	0
5748	79	6	0
5749	878	7	0
5750	1570	7	0
5751	1447	8	0
5752	208	7	0
5753	125	3	0
5754	1132	8	0
5755	223	4	0
5756	3836	6	0
5757	570	7	0
5758	2016	6	0
5759	1045	6	0
5760	541	7	0
5761	315	5	0
5762	699	6	0
5763	4009	5	0
5764	2242	6	0
5765	1221	4	0
5766	1783	5	0
5767	1290	7	0
5768	29	7	0
5769	193	6	0
5770	578	7	0
5771	3562	3	0
5772	2551	7	0
5773	557	5	0
5774	107	3	0
5775	74	6	0
5776	770	5	0
5777	1501	7	0
5778	1315	6	0
5779	189	7	0
5780	310	6	0
5781	4172	6	0
5782	843	7	0
5783	1214	6	0
5784	2163	7	0
5785	1216	6	0
5786	1176	7	0
5787	2530	6	0
5788	1887	6	0
5789	61	4	0
5790	390	7	0
5791	1442	4	0
5792	2243	5	0
5793	1031	5	0
5794	544	4	0
5795	742	5	0
5796	276	4	0
5797	343	4	0
5798	2717	4	0
5799	442	6	0
5800	197	4	0
5801	3747	7	0
5802	1957	7	0
5803	638	5	0
5804	57	4	0
5805	530	5	0
5806	4979	8	0
5807	1309	5	0
5808	4372	6	0
5809	4031	7	0
5810	554	6	0
5811	9	5	0
5812	3328	8	0
5813	2029	4	0
5814	207	6	0
5815	407	8	0
5816	1207	4	0
5817	1850	8	0
5818	1269	8	0
5819	3562	4	0
5820	2638	6	0
5821	23	3	0
5822	257	6	0
5823	2759	6	0
5824	2065	4	0
5825	1697	6	0
5826	3812	7	0
5827	12	5	0
5828	1039	6	0
5829	91	7	0
5830	2851	7	0
5831	89	5	0
5832	2063	5	0
5833	2924	7	0
5834	639	5	0
5835	2075	7	0
5836	3950	7	0
5837	212	5	0
5838	2803	5	0
5839	2690	6	0
5840	3050	5	0
5841	0	1	0
5842	1363	6	0
5843	4048	6	0
5844	4	3	0
5845	716	7	0
5846	2551	8	0
5847	4888	5	0
5848	47	6	0
5849	601	6	0
5850	0	2	0
5851	4224	7	0
5852	2532	5	0
5853	287	5	0
5854	1565	7	0
5855	1028	7	0
5856	4539	6	0
5857	152	4	0
5858	267	5	0
5859	42	6	0
5860	412	6	0
5861	2726	7	0
5862	451	3	0
5863	3891	7	0
5864	698	4	0
5865	315	5	0
5866	2134	5	0
5867	4373	7	0
5868	2827	6	0
5869	1229	6	0
5870	1879	7	0
5871	2698	5	0
5872	1977	6	0
5873	168	5	0
5874	4114	8	0
5875	581	4	0
5876	190	5	0
5877	524	5	0
5878	2990	7	0
5879	49	4	0
5880	1972	4	0
5881	535	6	0
5882	596	7	0
5883	150	4	0
5884	151	7	0
5885	1364	6	0
5886	2924	7	0
5887	3786	8	0
5888	1120	7	0
5889	1807	7	0
5890	2214	5	0
5891	3390	4	0
5892	82	3	0
5893	1072	6	0
5894	2625	7	0
5895	1516	7	0
5896	132	5	0
5897	2137	4	0
5898	553	5	0
5899	716	7	0
5900	144	4	0
5901	650	4	0
5902	2135	6	0
5903	586	6	0
5904	1739	5	0
5905	700	7	0
5906	3845	7	0
5907	2252	6	0
5908	100	3	0
5909	195	7	0
5910	9	3	0
5911	3499	6	0
5912	913	7	0
5913	2872	6	0
5914	1246	5	0
5915	1318	5	0
5916	4884	7	0
5917	3076	8	0
5918	543	4	0
5919	199	6	0
5920	622	5	0
5921	83	4	0
5922	526	6	0
5923	1806	7	0
5924	67	4	0
5925	376	4	0
5926	1792	4	0
5927	854	6	0
5928	984	7	0
5929	171	6	0
5930	2075	7	0
5931	1759	5	0
5932	1111	3	0
5933	4272	8	0
5934	1064	6	0
5935	87	6	0
5936	37	5	0
5937	3896	6	0
5938	737	5	0
5939	3105	4	0
5940	3950	8	0
5941	3917	6	0
5942	1069	6	0
5943	2484	6	0
5944	405	5	0
5945	1021	7	0
5946	2663	6	0
5947	1463	7	0
5948	2181	7	0
5949	277	5	0
5950	3858	6	0
5951	2003	7	0
5952	865	7	0
5953	873	7	0
5954	497	7	0
5955	4775	6	0
5956	1072	5	0
5957	1432	6	0
5958	880	7	0
5959	107	3	0
5960	122	5	0
5961	2457	6	0
5962	877	6	0
5963	2902	6	0
5964	1419	7	0
5965	1509	8	0
5966	409	7	0
5967	849	7	0
5968	125	3	0
5969	823	7	0
5970	802	5	0
5971	3435	7	0
5972	176	5	0
5973	70	6	0
5974	4398	5	0
5975	1	3	0
5976	169	6	0
5977	565	5	0
5978	2836	7	0
5979	1582	6	0
5980	792	5	0
5981	1675	6	0
5982	1432	6	0
5983	990	5	0
5984	1933	7	0
5985	1346	7	0
5986	2227	8	0
5987	162	4	0
5988	2652	7	0
5989	3683	7	0
5990	140	5	0
5991	4545	8	0
5992	635	6	0
5993	311	6	0
5994	61	5	0
5995	173	4	0
5996	594	5	0
5997	5428	8	0
5998	498	5	0
5999	77	5	0
6000	729	5	0
6001	451	3	0
6002	176	6	0
6003	1989	8	0
6004	4436	8	0
6005	20	4	0
6006	585	6	0
6007	1797	4	0
6008	1655	7	0
6009	967	2	0
6010	168	6	0
6011	490	8	0
6012	3375	7	0
6013	2156	8	0
6014	287	6	0
6015	4137	4	0
6016	777	7	0
6017	0	2	0
6018	1313	7	0
6019	50	7	0
6020	262	5	0
6021	446	8	0
6022	1253	6	0
6023	2549	7	0
6024	928	7	0
6025	548	5	0
6026	5401	8	0
6027	2870	4	0
6028	3380	6	0
6029	607	5	0
6030	121	5	0
6031	1128	8	0
6032	2665	7	0
6033	594	5	0
6034	497	6	0
6035	534	5	0
6036	1789	6	0
6037	669	4	0
6038	2961	9	0
6039	425	7	0
6040	1045	6	0
6041	4836	7	0
6042	667	7	0
6043	14	4	0
6044	451	3	0
6045	395	6	0
6046	704	6	0
6047	1240	7	0
6048	293	6	0
6049	250	5	0
6050	737	4	0
6051	4146	6	0
6052	68	6	0
6053	1768	8	0
6054	3725	7	0
6055	1509	8	0
6056	2231	6	0
6057	729	5	0
6058	3531	6	0
6059	1353	6	0
6060	278	6	0
6061	62	3	0
6062	749	7	0
6063	25	5	0
6064	1330	4	0
6065	49	4	0
6066	5167	7	0
6067	886	6	0
6068	2615	6	0
6069	2193	7	0
6070	552	5	0
6071	1872	5	0
6072	2364	7	0
6073	2626	5	0
6074	3217	6	0
6075	102	6	0
6076	1349	7	0
6077	3121	4	0
6078	28	6	0
6079	3380	5	0
6080	2922	8	0
6081	526	4	0
6082	171	6	0
6083	685	6	0
6084	4693	6	0
6085	1314	8	0
6086	2187	7	0
6087	543	5	0
6088	336	8	0
6089	3590	5	0
6090	2770	6	0
6091	3668	6	0
6092	119	5	0
6093	146	7	0
6094	830	5	0
6095	1624	6	0
6096	1132	8	0
6097	2257	6	0
6098	2412	6	0
6099	503	8	0
6100	288	7	0
6101	210	5	0
6102	2172	9	0
6103	1033	5	0
6104	2875	8	0
6105	2182	6	0
6106	3121	5	0
6107	385	6	0
6108	208	7	0
6109	3735	5	0
6110	1021	6	0
6111	3380	5	0
6112	897	5	0
6113	2890	6	0
6114	714	6	0
6115	3109	7	0
6116	1	2	0
6117	3064	8	0
6118	83	5	0
6119	164	5	0
6120	851	5	0
6121	2516	7	0
6122	77	5	0
6123	3263	7	0
6124	3384	7	0
6125	4075	8	0
6126	119	4	0
6127	3861	5	0
